发布时间,新闻标题,URL,影响评分
2024/1/10,科大讯飞拟分拆讯飞医疗赴港上市，称分拆主体保持较高独立性,http://finance.eastmoney.com/a/202401102957441718.html,2
2024/1/10,科大讯飞拟分拆医疗业务在港交所主板上市,http://finance.eastmoney.com/a/202401102957441616.html,1
2024/1/10,科大讯飞：分拆子公司赴港交所上市将为公司搭建国际化的战略平台,http://finance.eastmoney.com/a/202401102957422460.html,3
2024/1/10,科大讯飞：连续5日融资净偿还累计1.58亿元（01-09）,http://stock.eastmoney.com/a/202401102957073691.html,-2
2024/1/10,小K播早报|工信部部长金壮龙：推进人工智能赋能新型工业化 科大讯飞拟分拆子公司讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401102956992153.html,2
2024/1/10,科大讯飞拟分拆讯飞医疗至港交所上市,http://finance.eastmoney.com/a/202401102956529518.html,3
2024/1/10,900亿AI巨头大动作！科大讯飞：拟分拆讯飞医疗至香港联交所主板上市,http://finance.eastmoney.com/a/202401102956515473.html,2
2024/1/10,科大讯飞：拟分拆讯飞医疗至香港联交所主板上市,http://finance.eastmoney.com/a/202401102956512352.html,2
2024/1/9,科大讯飞拟分拆讯飞医疗到港交所上市 2022年亏超2亿元,http://finance.eastmoney.com/a/202401092956510462.html,2
2024/1/9,科大讯飞大动作,http://stock.eastmoney.com/a/202401092957358382.html,3
2024/1/9,科大讯飞大动作！,http://finance.eastmoney.com/a/202401092956501131.html,3
2024/1/9,公告精选丨科大讯飞：拟分拆子公司讯飞医疗至香港联交所上市；北方稀土、包钢股份调整第一季度稀土精矿交易价格,http://finance.eastmoney.com/a/202401092956480851.html,2
2024/1/9,推进智慧医疗业务布局 科大讯飞拟分拆子公司讯飞医疗至港交所上市,http://finance.eastmoney.com/a/202401092956481456.html,3
2024/1/9,公告精选：*ST华仪将于1月16日终止上市暨摘牌；科大讯飞拟分拆讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956469480.html,3
2024/1/9,大动作！科大讯飞拟分拆讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956454746.html,2
2024/1/9,1月10日上市公司重要公告集锦：科大讯飞拟分拆子公司讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956439937.html,3
2024/1/9,科大讯飞：拟分拆子公司讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956437626.html,2
2024/1/9,科大讯飞大动作！拟分拆医疗业务上市,http://finance.eastmoney.com/a/202401092956411649.html,2
2024/1/9,科大讯飞：拟分拆讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956398582.html,2
2024/1/9,科大讯飞拟分拆子公司讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956393534.html,2
2024/1/9,科大讯飞：拟分拆讯飞医疗至香港联交所主板上市,http://finance.eastmoney.com/a/202401092956390149.html,3
2024/1/9,科大讯飞：拟分拆子公司讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956389353.html,2
2024/1/9,科大讯飞：拟分拆所属子公司讯飞医疗至港交所上市,http://finance.eastmoney.com/a/202401092956385135.html,2
2024/1/9,科大讯飞拟分拆讯飞医疗科技至港交所上市,http://finance.eastmoney.com/a/202401092956384126.html,2
2024/1/9,科大讯飞：拟分拆子公司讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956383995.html,3
2024/1/9,科大讯飞：1月9日召开董事会会议,http://finance.eastmoney.com/a/202401092956383038.html,2
2024/1/9,科大讯飞将于1月25日召开股东大会,http://finance.eastmoney.com/a/202401092956383285.html,2
2024/1/9,科大讯飞：拟分拆子公司讯飞医疗至香港联交所上市,http://finance.eastmoney.com/a/202401092956382168.html,2
2024/1/9,科大讯飞：拟将控股子公司讯飞医疗分拆至香港联交所主板上市,http://finance.eastmoney.com/a/202401092956375895.html,2
2024/1/9,科大讯飞发布基于星火大模型的数字员工产品,http://finance.eastmoney.com/a/202401092956325635.html,3
2024/1/9,科大讯飞在湖北成立新公司 业务含物联网技术服务,http://finance.eastmoney.com/a/202401092955969443.html,2
2024/1/9,科大讯飞在湖北成立新公司 业务含物联网技术服务,http://finance.eastmoney.com/a/202401092955959816.html,3
2024/1/9,科大讯飞：连续4日融资净偿还累计1.26亿元（01-08）,http://stock.eastmoney.com/a/202401092955623240.html,-2
2024/1/9,温州市政府与科大讯飞达成战略合作,http://finance.eastmoney.com/a/202401092955550239.html,3
2024/1/9,科大讯飞01月08日获深股通增持151.56万股,http://stock.eastmoney.com/a/202401092955192096.html,1
2024/1/8,科大讯飞：连续3日融资净偿还累计1.1亿元（01-05）,http://stock.eastmoney.com/a/202401082954145939.html,-2
2024/1/7,与华为具体合作保密！科大讯飞：致力于让机器全方面感知人和环境,http://finance.eastmoney.com/a/202401072953986491.html,2
2024/1/7,科大讯飞：讯飞“智医助理”机器人目前已在全国400+区县规模化应用,http://finance.eastmoney.com/a/202401072953958410.html,4
2024/1/6,科大讯飞01月05日获深股通增持75.19万股,http://stock.eastmoney.com/a/202401062953465812.html,2
2024/1/5,科大讯飞新专利可提供个性化心理辅导,http://finance.eastmoney.com/a/202401052953108687.html,2
2024/1/5,科大讯飞：融资净偿还6595.64万元，两市排名第四（01-04）,http://stock.eastmoney.com/a/202401052952547218.html,-2
2024/1/5,科大讯飞01月04日获深股通增持93.43万股,http://stock.eastmoney.com/a/202401052952144542.html,2
2024/1/4,科大讯飞：融资净偿还1735.71万元，融资余额78.01亿元（01-03）,http://stock.eastmoney.com/a/202401042951279055.html,-2
2024/1/4,科大讯飞01月03日被深股通减持492.02万股,http://stock.eastmoney.com/a/202401042950844631.html,1
2024/1/3,计算机行业资金流出榜：科大讯飞、中科曙光等净流出资金居前,http://finance.eastmoney.com/a/202401032950598235.html,-3
2024/1/3,AI概念股震荡下挫 中际旭创、科大讯飞午后跌超5%,http://stock.eastmoney.com/a/202401032950324854.html,-3
2024/1/3,科大讯飞：融资净买入1216.34万元，融资余额78.19亿元（01-02）,http://stock.eastmoney.com/a/202401032949933975.html,2
2024/1/3,科大讯飞01月02日被深股通减持202.78万股,http://stock.eastmoney.com/a/202401032949542083.html,-2
2024-05-16,深蓝智库 ｜ 科大讯飞马小康：大模型对教育的改变具有持续性和显著功能性,http://finance.eastmoney.com/a/202405163078948622.html,2
2024-05-16,中国残联与科大讯飞共建通用人工智能助残联合实验室,http://finance.eastmoney.com/a/202405163078945720.html,2
2024-05-16,科大讯飞与中国残联合作共建通用人工智能助残联合实验室,http://finance.eastmoney.com/a/202405163078941820.html,2
2024-05-16,工大高科：与科大讯飞达成合作意向 推动矿山智能化建设,http://finance.eastmoney.com/a/202405163078917821.html,3
2024-05-16,科创板晚报|工大高科与科大讯飞签订战略合作框架协议 龙迅股份多名股东拟合计减持不超1%股份,http://stock.eastmoney.com/a/202405163078897790.html,2
2024-05-16,工大高科：与科大讯飞签订战略合作框架协议,http://finance.eastmoney.com/a/202405163078875946.html,2
2024-05-16,【调研快报】科大讯飞接待太平资产等多家机构调研,http://stock.eastmoney.com/a/202405163078836978.html,2
2024-05-16,科大讯飞：接受太平资产等机构调研,http://finance.eastmoney.com/a/202405163078816622.html,2
2024-05-16,工大高科：与科大讯飞签订战略合作框架协议,http://finance.eastmoney.com/a/202405163078785721.html,2
2024-05-16,工大高科：与科大讯飞签订战略合作框架协议,http://finance.eastmoney.com/a/202405163078782738.html,2
2024-05-16,工大高科：与科大讯飞签署战略合作框架协议 在星火认知大模型等方面进行合作,http://finance.eastmoney.com/a/202405163078780474.html,3
2024-05-16,工大高科：与科大讯飞签订战略合作框架协议 在星火认知大模型等方向展开合作,http://finance.eastmoney.com/a/202405163078778756.html,2
2024-05-16,科大讯飞旗下品牌发布AI耳机 押注可穿戴设备及其数据获取,http://finance.eastmoney.com/a/202405163078766773.html,3
2024-05-16,AI最新产业动向、投资逻辑如何演绎？银河证券“走进上市公司”新一站落地科大讯飞寻答案,http://finance.eastmoney.com/a/202405163078739987.html,3
2024-05-16,科大讯飞：融资净偿还4293.56万元，融资余额77.85亿元（05-15）,http://stock.eastmoney.com/a/202405163078130333.html,-2
2024-05-15,科大讯飞旗下未来智能举办2024新品发布会,http://finance.eastmoney.com/a/202405153077752416.html,3
2024-05-15,科大讯飞05月14日被深股通减持141.59万股,http://stock.eastmoney.com/a/202405153076989663.html,-2
2024-05-15,科大讯飞：融资净偿还4111.94万元，融资余额78.28亿元（05-14）,http://stock.eastmoney.com/a/202405153076761287.html,-2
2024-05-14,科大讯飞在新加坡设立区域总部,http://finance.eastmoney.com/a/202405143076220575.html,2
2024-05-14,科大讯飞：融资净买入682.54万元，融资余额78.69亿元（05-13）,http://stock.eastmoney.com/a/202405143075530983.html,2
2024-05-14,科大讯飞05月13日被深股通减持96.69万股,http://stock.eastmoney.com/a/202405143075090784.html,0
2024-05-13,【调研快报】科大讯飞接待申万宏源等多家机构调研,http://stock.eastmoney.com/a/202405133074980288.html,2
2024-05-13,科大讯飞：接受申万宏源等机构调研,http://finance.eastmoney.com/a/202405133074958624.html,2
2024-05-13,科大讯飞：公司未设立长春分公司,http://finance.eastmoney.com/a/202405133074742542.html,0
2024-05-13,读创公司问答｜科大讯飞：与鸿蒙生态签约合作；中科创达：单SOC舱驾融合域控制解决方案已通过实车验证,http://finance.eastmoney.com/a/202405133074523940.html,3
2024-05-13,科大讯飞：融资净偿还5562.37万元，融资余额78.62亿元（05-10）,http://stock.eastmoney.com/a/202405133074074820.html,-2
2024-05-13,科大讯飞：与华为、韩端机器人在人工智能领域始终保持良好的合作与交流,http://finance.eastmoney.com/a/202405133073984357.html,2
2024-05-12,科大讯飞：与华为、韩端机器人在人工智能领域保持良好合作与交流,http://finance.eastmoney.com/a/202405123073942196.html,3
2024-05-12,科大讯飞：与华为、韩端机器人在人工智能领域始终保持良好的合作与交流,http://finance.eastmoney.com/a/202405123073934116.html,2
2024-05-11,打造“多语种”名片 科大讯飞实现智能语音自主创新生态,http://finance.eastmoney.com/a/202405113073729367.html,3
2024-05-11,科大讯飞05月10日获深股通增持151.41万股,http://stock.eastmoney.com/a/202405113073239243.html,2
2024-05-10,广汽本田极湃新车发售 将与华为、科大讯飞等合作,http://finance.eastmoney.com/a/202405103072998839.html,2
2024-05-10,新质生产力一线观察｜科大讯飞：以人工智能技术赋能高质量发展,http://finance.eastmoney.com/a/202405103072780356.html,3
2024-05-10,科大讯飞：融资净买入184.19万元，融资余额79.18亿元（05-09）,http://stock.eastmoney.com/a/202405103072364188.html,1
2024-05-09,【长三角日报】蔚来第50万台量产车下线 用户是科大讯飞董事长刘庆峰,http://finance.eastmoney.com/a/202405093071707013.html,0
2024-05-09,蔚来第50万台量产车下线 用户为科大讯飞董事长刘庆峰,http://finance.eastmoney.com/a/202405093071405846.html,0
2024-05-09,AI时代科大讯飞升级“科技助残”：技术赋能视听障群体迈向智能生活,http://finance.eastmoney.com/a/202405093071384345.html,3
2024-05-09,科大讯飞董事长刘庆峰成为蔚来第50万台车用户,http://finance.eastmoney.com/a/202405093071297565.html,0
2024-05-09,科大讯飞：融资净偿还2022.79万元，融资余额79.16亿元（05-08）,http://stock.eastmoney.com/a/202405093070944055.html,2
2024-05-08,全国助残日即将到来，科大讯飞多语种技术让听障群体“听见AI的声音”,http://finance.eastmoney.com/a/202405083070192342.html,3
2024-05-08,科大讯飞：连续3日融资净买入累计1.15亿元（05-07）,http://stock.eastmoney.com/a/202405083069562143.html,1
2024-05-08,科大讯飞05月07日被深股通减持179.17万股,http://stock.eastmoney.com/a/202405083069146663.html,0
2024-05-07,科大讯飞大宗交易成交202.46万元,http://finance.eastmoney.com/a/202405073068856838.html,4
2024-05-07,大宗交易：科大讯飞成交202.46万元，成交价45.60元（05-07）,http://stock.eastmoney.com/a/202405073068786872.html,2
2024-05-07,科大讯飞：融资净买入4343.79万元，融资余额79.25亿元（05-06）,http://stock.eastmoney.com/a/202405073068210154.html,2
2024-05-07,科大讯飞05月06日被深股通减持293.58万股,http://stock.eastmoney.com/a/202405073067772157.html,-2
2024-05-06,科大讯飞：融资净买入6000.99万元，两市排名第11（04-30）,http://stock.eastmoney.com/a/202405063066694062.html,0
2024-05-06,科大讯飞发布业界首个长文本、长图文、长语音大模型,http://finance.eastmoney.com/a/202405063066593733.html,3
2024-04-30,科大讯飞与合肥综合性国家科学中心能源研究院、中国科学院等离子体物理研究所达成战略合作,http://finance.eastmoney.com/a/202404303065835034.html,2
